"date","time","load_act"
"20180316","1930","0"
"20180316","2000","0"
"20180316","2030","0"
"20180316","2100","0"
"20180316","2130","0"
"20180316","2200","0"
"20180316","2230","0"
"20180316","2300","0"
"20180316","2330","0"
"20180317","0000","0"
"20180317","0030","0"
"20180317","0100","0"
"20180317","0130","0"
"20180317","0200","0"
"20180317","0230","0"
"20180317","0300","0"
"20180317","0330","0"
"20180317","0400","0"
"20180317","0430","0"
"20180317","0500","0"
"20180317","0530","0"
"20180317","0600","3.282"
"20180317","0630","30.61"
"20180317","0700","105.725"
"20180317","0730","204.306"
"20180317","0800","318.909"
"20180317","0830","442.298"
"20180317","0900","567.686"
"20180317","0930","674.603"
"20180317","1000","759.63"
"20180317","1030","834.066"
"20180317","1100","890.151"
"20180317","1130","924.373"
"20180317","1200","938.49"
"20180317","1230","932.716"
"20180317","1300","908.813"
"20180317","1330","872.153"
"20180317","1400","818.405"
"20180317","1430","745.266"
"20180317","1500","655.388"
"20180317","1530","556.666"
"20180317","1600","450.706"
"20180317","1630","340.04"
"20180317","1700","227.186"
"20180317","1730","120.865"
"20180317","1800","37.7"
"20180317","1830","2.345"
"20180317","1900","0"
"20180317","1930","0"
"20180317","2000","0"
"20180317","2030","0"
"20180317","2100","0"
"20180317","2130","0"
"20180317","2200","0"
"20180317","2230","0"
"20180317","2300","0"
"20180317","2330","0"
"20180318","0000","0"
"20180318","0030","0"
"20180318","0100","0"
"20180318","0130","0"
"20180318","0200","0"
"20180318","0230","0"
"20180318","0300","0"
"20180318","0330","0"
"20180318","0400","0"
"20180318","0430","0"
"20180318","0500","0"
"20180318","0530","0"
"20180318","0600","4.05"
"20180318","0630","42.784"
"20180318","0700","130.272"
"20180318","0730","238.09"
"20180318","0800","349.261"
"20180318","0830","457.511"
"20180318","0900","557.76"
"20180318","0930","646.594"
"20180318","1000","721.954"
"20180318","1030","779.154"
"20180318","1100","828.259"
"20180318","1130","860.148"
"20180318","1200","866.263"
"20180318","1230","850.803"
"20180318","1300","819.658"
"20180318","1330","777.969"
"20180318","1400","729.434"
"20180318","1430","663.204"
"20180318","1500","586.249"
"20180318","1530","503.447"
"20180318","1600","416.485"
"20180318","1630","318.177"
"20180318","1700","213.45"
"20180318","1730","111.903"
"20180318","1800","32.699"
"20180318","1830","1.896"
"20180318","1900","0"
"20180318","1930","0"
"20180318","2000","0"
"20180318","2030","0"
"20180318","2100","0"
"20180318","2130","0"
"20180318","2200","0"
"20180318","2230","0"
"20180318","2300","0"
"20180318","2330","0"
"20180319","0000","0"
"20180319","0030","0"
"20180319","0100","0"
"20180319","0130","0"
"20180319","0200","0"
"20180319","0230","0"
"20180319","0300","0"
"20180319","0330","0"
"20180319","0400","0"
"20180319","0430","0"
"20180319","0500","0"
"20180319","0530","0"
"20180319","0600","3.283"
"20180319","0630","41.969"
"20180319","0700","124.864"
"20180319","0730","232.73"
"20180319","0800","348.252"
"20180319","0830","461.196"
"20180319","0900","572.015"
"20180319","0930","672.792"
"20180319","1000","759.352"
"20180319","1030","828.623"
"20180319","1100","880.141"
"20180319","1130","913.584"
"20180319","1200","927.352"
"20180319","1230","920.45"
"20180319","1300","895.559"
"20180319","1330","862.158"
"20180319","1400","810.445"
"20180319","1430","739.469"
"20180319","1500","653.343"
"20180319","1530","555.58"
"20180319","1600","447.884"
"20180319","1630","333.435"
"20180319","1700","218.625"
"20180319","1730","112.148"
"20180319","1800","32.989"
"20180319","1830","1.599"
"20180319","1900","0"
"20180319","1930","0"
"20180319","2000","0"
"20180319","2030","0"
"20180319","2100","0"
"20180319","2130","0"
"20180319","2200","0"
"20180319","2230","0"
"20180319","2300","0"
"20180319","2330","0"
"20180320","0000","0"
"20180320","0030","0"
"20180320","0100","0"
"20180320","0130","0"
"20180320","0200","0"
"20180320","0230","0"
"20180320","0300","0"
"20180320","0330","0"
"20180320","0400","0"
"20180320","0430","0"
"20180320","0500","0"
"20180320","0530","0"
"20180320","0600","2.508"
"20180320","0630","27.295"
"20180320","0700","104.613"
"20180320","0730","196.925"
"20180320","0800","301.918"
"20180320","0830","404.727"
"20180320","0900","502.367"
"20180320","0930","591.371"
"20180320","1000","673.728"
"20180320","1030","732.243"
"20180320","1100","780.91"
"20180320","1130","805.013"
"20180320","1200","806.777"
"20180320","1230","789.657"
"20180320","1300","754.258"
"20180320","1330","704.39"
"20180320","1400","629.375"
"20180320","1430","550.737"
"20180320","1500","465.988"
"20180320","1530","379.546"
"20180320","1600","296.972"
"20180320","1630","213.362"
"20180320","1700","137.849"
"20180320","1730","71.458"
"20180320","1800","21.397"
"20180320","1830","0.83"
"20180320","1900","0"
"20180320","1930","0"
"20180320","2000","0"
"20180320","2030","0"
"20180320","2100","0"
"20180320","2130","0"
"20180320","2200","0"
"20180320","2230","0"
"20180320","2300","0"
"20180320","2330","0"
"20180321","0000","0"
"20180321","0030","0"
"20180321","0100","0"
"20180321","0130","0"
"20180321","0200","0"
"20180321","0230","0"
"20180321","0300","0"
"20180321","0330","0"
"20180321","0400","0"
"20180321","0430","0"
"20180321","0500","0"
"20180321","0530","0"
"20180321","0600","1.964"
"20180321","0630","29.799"
"20180321","0700","71.109"
"20180321","0730","122.288"
"20180321","0800","174.189"
"20180321","0830","222.085"
"20180321","0900","262.358"
"20180321","0930","296.144"
"20180321","1000","320.072"
"20180321","1030","335.273"
"20180321","1100","361.803"
"20180321","1130","385.38"
"20180321","1200","395.853"
"20180321","1230","390.864"
"20180321","1300","377.155"
"20180321","1330","364.504"
"20180321","1400","337.525"
"20180321","1430","303.879"
"20180321","1500","266.476"
"20180321","1530","222.71"
"20180321","1600","186.229"
"20180321","1630","143.621"
"20180321","1700","100.074"
"20180321","1730","56.518"
"20180321","1800","18.549"
"20180321","1830","0.551"
"20180321","1900","0"
"20180321","1930","0"
"20180321","2000","0"
"20180321","2030","0"
"20180321","2100","0"
"20180321","2130","0"
"20180321","2200","0"
"20180321","2230","0"
"20180321","2300","0"
"20180321","2330","0"
"20180322","0000","0"
"20180322","0030","0"
"20180322","0100","0"
"20180322","0130","0"
"20180322","0200","0"
"20180322","0230","0"
"20180322","0300","0"
"20180322","0330","0"
"20180322","0400","0"
"20180322","0430","0"
"20180322","0500","0"
"20180322","0530","0"
"20180322","0600","1.545"
"20180322","0630","17.772"
"20180322","0700","71.772"
"20180322","0730","128.606"
"20180322","0800","183.748"
"20180322","0830","235.877"
"20180322","0900","281.423"
"20180322","0930","319.396"
"20180322","1000","350.617"
"20180322","1030","369.034"
"20180322","1100","416.207"
"20180322","1130","441.831"
"20180322","1200","437.661"
"20180322","1230","420.837"
"20180322","1300","397.15"
"20180322","1330","390.007"
"20180322","1400","361.381"
"20180322","1430","322.813"
"20180322","1500","287.184"
"20180322","1530","240.037"
"20180322","1600","209.119"
"20180322","1630","163.597"
"20180322","1700","113.014"
"20180322","1730","61.046"
"20180322","1800","16.956"
"20180322","1830","0.37"
"20180322","1900","0"
"20180322","1930","0"
"20180322","2000","0"
"20180322","2030","0"
"20180322","2100","0"
"20180322","2130","0"
"20180322","2200","0"
"20180322","2230","0"
"20180322","2300","0"
"20180322","2330","0"
"20180323","0000","0"
"20180323","0030","0"
"20180323","0100","0"
"20180323","0130","0"
"20180323","0200","0"
"20180323","0230","0"
"20180323","0300","0"
"20180323","0330","0"
"20180323","0400","0"
"20180323","0430","0"
"20180323","0500","0"
"20180323","0530","0"
"20180323","0600","1.461"
"20180323","0630","16.067"
"20180323","0700","51.883"
"20180323","0730","115.977"
"20180323","0800","168.53"
"20180323","0830","219.139"
"20180323","0900","268.294"
"20180323","0930","308.97"
"20180323","1000","335.536"
"20180323","1030","345.907"
"20180323","1100","388.864"
"20180323","1130","414.244"
"20180323","1200","412.752"
"20180323","1230","397.935"
"20180323","1300","380.651"
"20180323","1330","390.06"
"20180323","1400","374.816"
"20180323","1430","353.563"
"20180323","1500","319.445"
"20180323","1530","269.078"
"20180323","1600","239.212"
"20180323","1630","188.44"
"20180323","1700","126.684"
"20180323","1730","66.175"
"20180323","1800","17.768"
"20180323","1830","0.277"
"20180323","1900","0"
"20180323","1930","0"
"20180323","2000","0"
"20180323","2030","0"
"20180323","2100","0"
"20180323","2130","0"
"20180323","2200","0"
"20180323","2230","0"
"20180323","2300","0"
"20180323","2330","0"
