REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2021/10/02 02:40:00,1141.38,31.08,TRADE
SA1,2021/10/02 02:45:00,1139.27,27.14,TRADE
SA1,2021/10/02 02:50:00,1153.69,26.06,TRADE
SA1,2021/10/02 02:55:00,1123.14,21.29,TRADE
SA1,2021/10/02 03:00:00,1113.85,21.08,TRADE
SA1,2021/10/02 03:05:00,1121.82,21.19,TRADE
SA1,2021/10/02 03:10:00,1097.22,21.30,TRADE
SA1,2021/10/02 03:15:00,1083.97,20.97,TRADE
SA1,2021/10/02 03:20:00,1079.57,20.63,TRADE
SA1,2021/10/02 03:25:00,1081.28,10.38,TRADE
SA1,2021/10/02 03:30:00,1084.05,20.63,TRADE
SA1,2021/10/02 03:35:00,1066.93,20.87,TRADE
SA1,2021/10/02 03:40:00,1068.51,21.09,TRADE
SA1,2021/10/02 03:45:00,1056.9,20.87,TRADE
SA1,2021/10/02 03:50:00,1058.81,20.98,TRADE
SA1,2021/10/02 03:55:00,1066.16,21.09,TRADE
SA1,2021/10/02 04:00:00,1069.24,21.19,TRADE
SA1,2021/10/02 04:05:00,1068.65,21.19,TRADE
SA1,2021/10/02 04:10:00,1065.09,10.58,TRADE
SA1,2021/10/02 04:15:00,1076.44,20.63,TRADE
SA1,2021/10/02 04:20:00,1054.68,18.31,TRADE
SA1,2021/10/02 04:25:00,1062.35,10.60,TRADE
SA1,2021/10/02 04:30:00,1070.45,20.63,TRADE
SA1,2021/10/02 04:35:00,1055.24,10.65,TRADE
SA1,2021/10/02 04:40:00,1047,10.49,TRADE
SA1,2021/10/02 04:45:00,1045.97,10.49,TRADE
SA1,2021/10/02 04:50:00,1067.74,10.54,TRADE
SA1,2021/10/02 04:55:00,1051.05,10.48,TRADE
SA1,2021/10/02 05:00:00,1057.44,10.49,TRADE
SA1,2021/10/02 05:05:00,1054.16,10.55,TRADE
SA1,2021/10/02 05:10:00,1054.84,21.20,TRADE
SA1,2021/10/02 05:15:00,1032.13,10.44,TRADE
SA1,2021/10/02 05:20:00,1040.67,10.46,TRADE
SA1,2021/10/02 05:25:00,1055.06,10.49,TRADE
SA1,2021/10/02 05:30:00,1064.32,10.49,TRADE
SA1,2021/10/02 05:35:00,1068.97,10.49,TRADE
SA1,2021/10/02 05:40:00,1067.65,10.46,TRADE
SA1,2021/10/02 05:45:00,1063.46,10.44,TRADE
SA1,2021/10/02 05:50:00,1069.89,10.44,TRADE
SA1,2021/10/02 05:55:00,1062.64,20.98,TRADE
SA1,2021/10/02 06:00:00,1056.01,21.02,TRADE
SA1,2021/10/02 06:05:00,1060.15,21.02,TRADE
SA1,2021/10/02 06:10:00,1057.99,20.98,TRADE
SA1,2021/10/02 06:15:00,1062.01,20.87,TRADE
SA1,2021/10/02 06:20:00,1076.9,20.87,TRADE
SA1,2021/10/02 06:25:00,1085.57,10.38,TRADE
SA1,2021/10/02 06:30:00,1090.37,10.33,TRADE
SA1,2021/10/02 06:35:00,1092.44,12.63,TRADE
SA1,2021/10/02 06:40:00,1096.42,20.87,TRADE
SA1,2021/10/02 06:45:00,1113.9,30.26,TRADE
SA1,2021/10/02 06:50:00,1082.94,29.89,TRADE
SA1,2021/10/02 06:55:00,1082.46,20.13,TRADE
SA1,2021/10/02 07:00:00,1070.6,20.45,TRADE
SA1,2021/10/02 07:05:00,1075.75,12.20,TRADE
SA1,2021/10/02 07:10:00,1091.51,10.17,TRADE
SA1,2021/10/02 07:15:00,1061.98,0,TRADE
SA1,2021/10/02 07:20:00,1060.51,10.07,TRADE
SA1,2021/10/02 07:25:00,1058.36,18.89,TRADE
SA1,2021/10/02 07:30:00,1045.41,28.83,TRADE
SA1,2021/10/02 07:35:00,1036.22,9.76,TRADE
SA1,2021/10/02 07:40:00,1035.14,19.79,TRADE
SA1,2021/10/02 07:45:00,1028.79,19.52,TRADE
SA1,2021/10/02 07:50:00,1027.64,19.52,TRADE
