"date","time","load_act"
"20160904","1900","1758"
"20160904","1930","1789"
"20160904","2000","1778"
"20160904","2030","1754"
"20160904","2100","1721"
"20160904","2130","1685"
"20160904","2200","1645"
"20160904","2230","1582"
"20160904","2300","1540"
"20160904","2330","1472"
"20160905","0000","1657"
"20160905","0030","1595"
"20160905","0100","1547"
"20160905","0130","1455"
"20160905","0200","1376"
"20160905","0230","1319"
"20160905","0300","1295"
"20160905","0330","1253"
"20160905","0400","1225"
"20160905","0430","1212"
"20160905","0500","1225"
"20160905","0530","1232"
"20160905","0600","1272"
"20160905","0630","1334"
"20160905","0700","1463"
"20160905","0730","1572"
"20160905","0800","1648"
"20160905","0830","1690"
"20160905","0900","1649"
"20160905","0930","1598"
"20160905","1000","1523"
"20160905","1030","1431"
"20160905","1100","1365"
"20160905","1130","1323"
"20160905","1200","1274"
"20160905","1230","1257"
"20160905","1300","1250"
"20160905","1330","1241"
"20160905","1400","1250"
"20160905","1430","1261"
"20160905","1500","1278"
"20160905","1530","1300"
"20160905","1600","1334"
"20160905","1630","1392"
"20160905","1700","1446"
"20160905","1730","1510"
"20160905","1800","1612"
"20160905","1830","1709"
"20160905","1900","1832"
"20160905","1930","1890"
"20160905","2000","1882"
"20160905","2030","1865"
"20160905","2100","1835"
"20160905","2130","1804"
"20160905","2200","1751"
"20160905","2230","1667"
"20160905","2300","1602"
"20160905","2330","1519"
"20160906","0000","1704"
"20160906","0030","1639"
"20160906","0100","1568"
"20160906","0130","1459"
"20160906","0200","1371"
"20160906","0230","1314"
"20160906","0300","1288"
"20160906","0330","1262"
"20160906","0400","1235"
"20160906","0430","1214"
"20160906","0500","1204"
"20160906","0530","1210"
"20160906","0600","1248"
"20160906","0630","1321"
"20160906","0700","1430"
"20160906","0730","1538"
"20160906","0800","1588"
"20160906","0830","1598"
"20160906","0900","1562"
"20160906","0930","1480"
"20160906","1000","1420"
"20160906","1030","1343"
"20160906","1100","1262"
"20160906","1130","1229"
"20160906","1200","1212"
"20160906","1230","1179"
"20160906","1300","1177"
"20160906","1330","1174"
"20160906","1400","1182"
"20160906","1430","1190"
"20160906","1500","1217"
"20160906","1530","1231"
"20160906","1600","1268"
"20160906","1630","1316"
"20160906","1700","1365"
"20160906","1730","1407"
"20160906","1800","1460"
"20160906","1830","1530"
"20160906","1900","1626"
"20160906","1930","1678"
"20160906","2000","1659"
"20160906","2030","1639"
"20160906","2100","1600"
"20160906","2130","1578"
"20160906","2200","1542"
"20160906","2230","1491"
"20160906","2300","1449"
"20160906","2330","1414"
"20160907","0000","1595"
"20160907","0030","1504"
"20160907","0100","1439"
"20160907","0130","1363"
"20160907","0200","1300"
"20160907","0230","1276"
"20160907","0300","1252"
"20160907","0330","1224"
"20160907","0400","1200"
"20160907","0430","1183"
"20160907","0500","1187"
"20160907","0530","1194"
"20160907","0600","1228"
"20160907","0630","1269"
"20160907","0700","1353"
"20160907","0730","1435"
"20160907","0800","1461"
"20160907","0830","1454"
"20160907","0900","1393"
"20160907","0930","1321"
"20160907","1000","1265"
"20160907","1030","1196"
"20160907","1100","1144"
"20160907","1130","1108"
"20160907","1200","1103"
"20160907","1230","1098"
"20160907","1300","1095"
"20160907","1330","1107"
"20160907","1400","1129"
"20160907","1430","1134"
"20160907","1500","1155"
"20160907","1530","1201"
"20160907","1600","1211"
"20160907","1630","1265"
"20160907","1700","1318"
"20160907","1730","1402"
"20160907","1800","1459"
"20160907","1830","1525"
"20160907","1900","1586"
"20160907","1930","1617"
"20160907","2000","1601"
"20160907","2030","1570"
"20160907","2100","1553"
"20160907","2130","1542"
"20160907","2200","1509"
"20160907","2230","1472"
"20160907","2300","1457"
"20160907","2330","1438"
"20160908","0000","1623"
"20160908","0030","1563"
"20160908","0100","1491"
"20160908","0130","1408"
"20160908","0200","1329"
"20160908","0230","1275"
"20160908","0300","1240"
"20160908","0330","1204"
"20160908","0400","1185"
"20160908","0430","1167"
"20160908","0500","1178"
"20160908","0530","1191"
"20160908","0600","1231"
"20160908","0630","1272"
"20160908","0700","1353"
"20160908","0730","1413"
"20160908","0800","1459"
"20160908","0830","1494"
"20160908","0900","1533"
"20160908","0930","1535"
"20160908","1000","1556"
"20160908","1030","1569"
"20160908","1100","1576"
"20160908","1130","1580"
"20160908","1200","1600"
"20160908","1230","1628"
"20160908","1300","1638"
"20160908","1330","1611"
"20160908","1400","1585"
"20160908","1430","1448"
"20160908","1500","1383"
"20160908","1530","1432"
"20160908","1600","1474"
"20160908","1630","1459"
"20160908","1700","1478"
"20160908","1730","1547"
"20160908","1800","1638"
"20160908","1830","1683"
"20160908","1900","1714"
"20160908","1930","1720"
"20160908","2000","1684"
"20160908","2030","1658"
"20160908","2100","1605"
"20160908","2130","1576"
"20160908","2200","1525"
"20160908","2230","1463"
"20160908","2300","1427"
"20160908","2330","1375"
"20160909","0000","1572"
"20160909","0030","1505"
"20160909","0100","1425"
"20160909","0130","1357"
"20160909","0200","1267"
"20160909","0230","1209"
"20160909","0300","1172"
"20160909","0330","1118"
"20160909","0400","1095"
"20160909","0430","1107"
"20160909","0500","1098"
"20160909","0530","1128"
"20160909","0600","1172"
"20160909","0630","1219"
"20160909","0700","1303"
"20160909","0730","1374"
"20160909","0800","1447"
"20160909","0830","1486"
"20160909","0900","1480"
"20160909","0930","1431"
"20160909","1000","1382"
"20160909","1030","1314"
"20160909","1100","1282"
"20160909","1130","1260"
"20160909","1200","1243"
"20160909","1230","1219"
"20160909","1300","1251"
"20160909","1330","1231"
"20160909","1400","1228"
"20160909","1430","1233"
"20160909","1500","1235"
"20160909","1530","1259"
"20160909","1600","1292"
"20160909","1630","1328"
"20160909","1700","1358"
"20160909","1730","1420"
"20160909","1800","1502"
"20160909","1830","1589"
"20160909","1900","1683"
"20160909","1930","1724"
"20160909","2000","1701"
"20160909","2030","1670"
"20160909","2100","1630"
"20160909","2130","1605"
"20160909","2200","1560"
"20160909","2230","1515"
"20160909","2300","1468"
"20160909","2330","1434"
"20160910","0000","1620"
"20160910","0030","1530"
"20160910","0100","1440"
"20160910","0130","1336"
"20160910","0200","1256"
"20160910","0230","1179"
"20160910","0300","1140"
"20160910","0330","1102"
"20160910","0400","1075"
"20160910","0430","1050"
"20160910","0500","1043"
"20160910","0530","1049"
"20160910","0600","1073"
"20160910","0630","1102"
"20160910","0700","1155"
"20160910","0730","1181"
"20160910","0800","1203"
"20160910","0830","1225"
"20160910","0900","1245"
"20160910","0930","1250"
"20160910","1000","1236"
"20160910","1030","1212"
"20160910","1100","1203"
"20160910","1130","1194"
"20160910","1200","1187"
"20160910","1230","1170"
"20160910","1300","1127"
"20160910","1330","1111"
"20160910","1400","1092"
"20160910","1430","1046"
"20160910","1500","1060"
"20160910","1530","1106"
"20160910","1600","1156"
"20160910","1630","1218"
"20160910","1700","1290"
"20160910","1730","1377"
"20160910","1800","1452"
"20160910","1830","1556"
"20160910","1900","1635"
"20160910","1930","1678"
"20160910","2000","1654"
"20160910","2030","1629"
"20160910","2100","1608"
"20160910","2130","1579"
"20160910","2200","1546"
"20160910","2230","1512"
"20160910","2300","1474"
"20160910","2330","1422"
"20160911","0000","1624"
"20160911","0030","1558"
"20160911","0100","1489"
"20160911","0130","1379"
"20160911","0200","1304"
"20160911","0230","1244"
"20160911","0300","1203"
"20160911","0330","1160"
"20160911","0400","1130"
"20160911","0430","1112"
"20160911","0500","1093"
"20160911","0530","1090"
"20160911","0600","1091"
"20160911","0630","1112"
"20160911","0700","1133"
"20160911","0730","1152"
"20160911","0800","1144"
"20160911","0830","1131"
"20160911","0900","1118"
"20160911","0930","1072"
"20160911","1000","1033"
"20160911","1030","981"
"20160911","1100","929"
"20160911","1130","905"
"20160911","1200","903"
"20160911","1230","886"
"20160911","1300","895"
"20160911","1330","887"
"20160911","1400","884"
"20160911","1430","897"
"20160911","1500","904"
"20160911","1530","931"
"20160911","1600","977"
"20160911","1630","1037"
"20160911","1700","1116"
"20160911","1730","1202"
"20160911","1800","1315"
"20160911","1830","1449"
"20160911","1900","1590"
"20160911","1930","1671"
"20160911","2000","1674"
"20160911","2030","1659"
"20160911","2100","1631"
"20160911","2130","1610"
"20160911","2200","1561"
"20160911","2230","1493"
"20160911","2300","1438"
"20160911","2330","1382"
"20160912","0000","1574"
"20160912","0030","1519"
"20160912","0100","1449"
"20160912","0130","1362"
"20160912","0200","1287"
"20160912","0230","1242"
"20160912","0300","1229"
"20160912","0330","1190"
"20160912","0400","1169"
"20160912","0430","1150"
"20160912","0500","1149"
"20160912","0530","1170"
"20160912","0600","1204"
"20160912","0630","1253"
"20160912","0700","1366"
"20160912","0730","1463"
"20160912","0800","1561"
"20160912","0830","1644"
"20160912","0900","1642"
"20160912","0930","1659"
"20160912","1000","1684"
"20160912","1030","1689"
"20160912","1100","1691"
"20160912","1130","1688"
"20160912","1200","1704"
"20160912","1230","1717"
"20160912","1300","1719"
"20160912","1330","1742"
"20160912","1400","1724"
"20160912","1430","1716"
"20160912","1500","1717"
"20160912","1530","1739"
"20160912","1600","1711"
"20160912","1630","1782"
"20160912","1700","1844"
"20160912","1730","1914"
"20160912","1800","2003"
"20160912","1830","2091"
"20160912","1900","2148"
"20160912","1930","2147"
"20160912","2000","2114"
"20160912","2030","2070"
"20160912","2100","2024"
"20160912","2130","1968"
"20160912","2200","1882"
"20160912","2230","1784"
"20160912","2300","1708"
"20160912","2330","1635"
"20160913","0000","1782"
"20160913","0030","1704"
"20160913","0100","1605"
"20160913","0130","1505"
"20160913","0200","1428"
"20160913","0230","1383"
"20160913","0300","1359"
"20160913","0330","1313"
"20160913","0400","1280"
"20160913","0430","1261"
"20160913","0500","1256"
"20160913","0530","1267"
"20160913","0600","1305"
"20160913","0630","1365"
"20160913","0700","1503"
"20160913","0730","1604"
"20160913","0800","1715"
"20160913","0830","1813"
"20160913","0900","1832"
"20160913","0930","1824"
"20160913","1000","1829"
"20160913","1030","1798"
"20160913","1100","1726"
"20160913","1130","1684"
"20160913","1200","1666"
"20160913","1230","1654"
"20160913","1300","1639"
"20160913","1330","1614"
"20160913","1400","1609"
"20160913","1430","1595"
"20160913","1500","1629"
"20160913","1530","1735"
"20160913","1600","1748"
"20160913","1630","1733"
"20160913","1700","1704"
"20160913","1730","1740"
"20160913","1800","1835"
"20160913","1830","1964"
"20160913","1900","2070"
"20160913","1930","2119"
"20160913","2000","2090"
"20160913","2030","2055"
"20160913","2100","2011"
"20160913","2130","1957"
"20160913","2200","1878"
"20160913","2230","1764"
"20160913","2300","1666"
"20160913","2330","1581"
"20160914","0000","1750"
"20160914","0030","1660"
"20160914","0100","1572"
"20160914","0130","1494"
"20160914","0200","1409"
"20160914","0230","1355"
"20160914","0300","1316"
"20160914","0330","1279"
"20160914","0400","1248"
"20160914","0430","1236"
"20160914","0500","1242"
"20160914","0530","1259"
"20160914","0600","1309"
"20160914","0630","1383"
"20160914","0700","1507"
"20160914","0730","1635"
"20160914","0800","1785"
"20160914","0830","1904"
"20160914","0900","1930"
"20160914","0930","1946"
"20160914","1000","1964"
"20160914","1030","1963"
"20160914","1100","1967"
"20160914","1130","1983"
"20160914","1200","2020"
"20160914","1230","2047"
"20160914","1300","2032"
"20160914","1330","2025"
"20160914","1400","2028"
"20160914","1430","2028"
"20160914","1500","2027"
"20160914","1530","2007"
"20160914","1600","2014"
"20160914","1630","2068"
"20160914","1700","2109"
"20160914","1730","2172"
"20160914","1800","2242"
"20160914","1830","2297"
"20160914","1900","2327"
"20160914","1930","2317"
"20160914","2000","2253"
"20160914","2030","2180"
"20160914","2100","2098"
"20160914","2130","2018"
"20160914","2200","1936"
"20160914","2230","1851"
"20160914","2300","1740"
"20160914","2330","1653"
"20160915","0000","1814"
"20160915","0030","1732"
"20160915","0100","1643"
"20160915","0130","1541"
"20160915","0200","1452"
"20160915","0230","1390"
"20160915","0300","1350"
"20160915","0330","1304"
"20160915","0400","1264"
"20160915","0430","1248"
"20160915","0500","1245"
"20160915","0530","1256"
"20160915","0600","1296"
"20160915","0630","1361"
"20160915","0700","1506"
"20160915","0730","1634"
"20160915","0800","1701"
"20160915","0830","1781"
"20160915","0900","1788"
"20160915","0930","1740"
"20160915","1000","1686"
"20160915","1030","1648"
"20160915","1100","1573"
"20160915","1130","1527"
"20160915","1200","1562"
"20160915","1230","1546"
"20160915","1300","1445"
"20160915","1330","1387"
"20160915","1400","1385"
"20160915","1430","1343"
"20160915","1500","1348"
"20160915","1530","1371"
"20160915","1600","1399"
"20160915","1630","1466"
"20160915","1700","1515"
"20160915","1730","1590"
"20160915","1800","1695"
"20160915","1830","1834"
"20160915","1900","1980"
"20160915","1930","2072"
"20160915","2000","2067"
"20160915","2030","2043"
"20160915","2100","2017"
"20160915","2130","1977"
"20160915","2200","1902"
"20160915","2230","1799"
"20160915","2300","1702"
"20160915","2330","1617"
"20160916","0000","1797"
"20160916","0030","1718"
"20160916","0100","1643"
"20160916","0130","1551"
"20160916","0200","1461"
"20160916","0230","1399"
"20160916","0300","1352"
"20160916","0330","1298"
"20160916","0400","1270"
"20160916","0430","1251"
"20160916","0500","1251"
"20160916","0530","1260"
"20160916","0600","1297"
"20160916","0630","1361"
"20160916","0700","1472"
"20160916","0730","1581"
"20160916","0800","1638"
"20160916","0830","1627"
"20160916","0900","1579"
"20160916","0930","1493"
"20160916","1000","1412"
"20160916","1030","1340"
"20160916","1100","1265"
"20160916","1130","1228"
"20160916","1200","1225"
"20160916","1230","1200"
"20160916","1300","1202"
"20160916","1330","1191"
"20160916","1400","1200"
"20160916","1430","1218"
"20160916","1500","1203"
"20160916","1530","1200"
"20160916","1600","1201"
"20160916","1630","1246"
"20160916","1700","1298"
"20160916","1730","1381"
"20160916","1800","1476"
"20160916","1830","1567"
"20160916","1900","1675"
"20160916","1930","1776"
"20160916","2000","1790"
"20160916","2030","1763"
"20160916","2100","1731"
"20160916","2130","1705"
"20160916","2200","1671"
"20160916","2230","1613"
"20160916","2300","1554"
"20160916","2330","1508"
"20160917","0000","1682"
"20160917","0030","1588"
"20160917","0100","1509"
"20160917","0130","1411"
"20160917","0200","1341"
"20160917","0230","1278"
"20160917","0300","1242"
"20160917","0330","1205"
"20160917","0400","1179"
"20160917","0430","1160"
"20160917","0500","1147"
"20160917","0530","1135"
"20160917","0600","1147"
"20160917","0630","1169"
"20160917","0700","1209"
"20160917","0730","1229"
"20160917","0800","1228"
"20160917","0830","1214"
"20160917","0900","1192"
"20160917","0930","1168"
"20160917","1000","1105"
"20160917","1030","1058"
"20160917","1100","1007"
"20160917","1130","949"
"20160917","1200","932"
"20160917","1230","929"
"20160917","1300","965"
"20160917","1330","1003"
"20160917","1400","1038"
"20160917","1430","1136"
"20160917","1500","1182"
"20160917","1530","1267"
"20160917","1600","1337"
"20160917","1630","1396"
"20160917","1700","1448"
"20160917","1730","1505"
"20160917","1800","1578"
"20160917","1830","1679"
"20160917","1900","1741"
"20160917","1930","1764"
"20160917","2000","1730"
"20160917","2030","1702"
"20160917","2100","1666"
"20160917","2130","1643"
"20160917","2200","1608"
"20160917","2230","1556"
"20160917","2300","1515"
"20160917","2330","1467"
"20160918","0000","1661"
"20160918","0030","1581"
"20160918","0100","1503"
"20160918","0130","1411"
"20160918","0200","1328"
"20160918","0230","1269"
"20160918","0300","1239"
"20160918","0330","1204"
"20160918","0400","1168"
"20160918","0430","1151"
"20160918","0500","1131"
"20160918","0530","1125"
"20160918","0600","1138"
"20160918","0630","1153"
"20160918","0700","1171"
"20160918","0730","1186"
"20160918","0800","1174"
"20160918","0830","1179"
"20160918","0900","1170"
"20160918","0930","1170"
"20160918","1000","1150"
"20160918","1030","1132"
"20160918","1100","1105"
"20160918","1130","1089"
"20160918","1200","1128"
"20160918","1230","1133"
"20160918","1300","1134"
"20160918","1330","1133"
"20160918","1400","1159"
"20160918","1430","1131"
"20160918","1500","1139"
"20160918","1530","1165"
"20160918","1600","1215"
"20160918","1630","1272"
"20160918","1700","1335"
"20160918","1730","1451"
"20160918","1800","1571"
"20160918","1830","1685"
"20160918","1900","1820"
"20160918","1930","1892"
"20160918","2000","1878"
"20160918","2030","1851"
"20160918","2100","1808"
"20160918","2130","1764"
"20160918","2200","1705"
"20160918","2230","1635"
"20160918","2300","1561"
"20160918","2330","1487"
"20160919","0000","1697"
"20160919","0030","1631"
"20160919","0100","1568"
"20160919","0130","1477"
"20160919","0200","1398"
"20160919","0230","1355"
"20160919","0300","1325"
"20160919","0330","1296"
"20160919","0400","1262"
"20160919","0430","1247"
"20160919","0500","1250"
"20160919","0530","1263"
"20160919","0600","1292"
"20160919","0630","1355"
"20160919","0700","1466"
"20160919","0730","1589"
"20160919","0800","1679"
"20160919","0830","1745"
"20160919","0900","1750"
"20160919","0930","1657"
"20160919","1000","1556"
"20160919","1030","1476"
"20160919","1100","1415"
"20160919","1130","1408"
"20160919","1200","1426"
"20160919","1230","1469"
"20160919","1300","1464"
"20160919","1330","1436"
"20160919","1400","1449"
"20160919","1430","1414"
"20160919","1500","1382"
"20160919","1530","1329"
"20160919","1600","1346"
"20160919","1630","1390"
"20160919","1700","1504"
"20160919","1730","1580"
"20160919","1800","1699"
"20160919","1830","1801"
"20160919","1900","1918"
"20160919","1930","1995"
"20160919","2000","1990"
"20160919","2030","1954"
"20160919","2100","1913"
"20160919","2130","1856"
"20160919","2200","1796"
"20160919","2230","1706"
"20160919","2300","1626"
"20160919","2330","1555"
"20160920","0000","1720"
"20160920","0030","1660"
"20160920","0100","1578"
"20160920","0130","1487"
"20160920","0200","1405"
"20160920","0230","1341"
"20160920","0300","1303"
"20160920","0330","1270"
"20160920","0400","1239"
"20160920","0430","1206"
"20160920","0500","1220"
"20160920","0530","1227"
"20160920","0600","1275"
"20160920","0630","1342"
"20160920","0700","1437"
"20160920","0730","1557"
"20160920","0800","1683"
"20160920","0830","1736"
"20160920","0900","1764"
"20160920","0930","1770"
"20160920","1000","1776"
"20160920","1030","1675"
"20160920","1100","1556"
"20160920","1130","1463"
"20160920","1200","1390"
"20160920","1230","1437"
"20160920","1300","1472"
"20160920","1330","1441"
"20160920","1400","1469"
"20160920","1430","1490"
"20160920","1500","1502"
"20160920","1530","1482"
"20160920","1600","1488"
"20160920","1630","1480"
"20160920","1700","1548"
"20160920","1730","1617"
"20160920","1800","1689"
"20160920","1830","1770"
"20160920","1900","1865"
"20160920","1930","1921"
"20160920","2000","1898"
"20160920","2030","1876"
"20160920","2100","1842"
"20160920","2130","1800"
"20160920","2200","1738"
"20160920","2230","1662"
"20160920","2300","1588"
"20160920","2330","1527"
"20160921","0000","1698"
"20160921","0030","1616"
"20160921","0100","1538"
"20160921","0130","1449"
"20160921","0200","1372"
"20160921","0230","1317"
"20160921","0300","1287"
"20160921","0330","1255"
"20160921","0400","1245"
"20160921","0430","1230"
"20160921","0500","1219"
"20160921","0530","1220"
"20160921","0600","1272"
"20160921","0630","1343"
"20160921","0700","1445"
"20160921","0730","1532"
"20160921","0800","1580"
"20160921","0830","1614"
"20160921","0900","1614"
"20160921","0930","1631"
"20160921","1000","1641"
"20160921","1030","1629"
"20160921","1100","1570"
"20160921","1130","1498"
"20160921","1200","1460"
"20160921","1230","1447"
"20160921","1300","1428"
"20160921","1330","1433"
"20160921","1400","1438"
"20160921","1430","1441"
"20160921","1500","1455"
"20160921","1530","1487"
"20160921","1600","1517"
"20160921","1630","1542"
"20160921","1700","1568"
"20160921","1730","1642"
"20160921","1800","1758"
"20160921","1830","1895"
"20160921","1900","1978"
"20160921","1930","2035"
"20160921","2000","2010"
"20160921","2030","1986"
"20160921","2100","1952"
"20160921","2130","1908"
"20160921","2200","1823"
"20160921","2230","1725"
"20160921","2300","1636"
"20160921","2330","1566"
"20160922","0000","1747"
"20160922","0030","1680"
"20160922","0100","1595"
"20160922","0130","1500"
"20160922","0200","1428"
"20160922","0230","1361"
"20160922","0300","1331"
"20160922","0330","1289"
"20160922","0400","1259"
"20160922","0430","1252"
"20160922","0500","1263"
"20160922","0530","1274"
"20160922","0600","1316"
"20160922","0630","1362"
"20160922","0700","1477"
"20160922","0730","1577"
"20160922","0800","1652"
"20160922","0830","1705"
"20160922","0900","1705"
"20160922","0930","1686"
"20160922","1000","1685"
"20160922","1030","1639"
"20160922","1100","1591"
"20160922","1130","1556"
"20160922","1200","1552"
"20160922","1230","1555"
"20160922","1300","1518"
"20160922","1330","1469"
"20160922","1400","1461"
"20160922","1430","1445"
"20160922","1500","1415"
"20160922","1530","1396"
"20160922","1600","1377"
"20160922","1630","1436"
"20160922","1700","1496"
"20160922","1730","1606"
"20160922","1800","1708"
"20160922","1830","1812"
"20160922","1900","1935"
"20160922","1930","2024"
"20160922","2000","1998"
"20160922","2030","1966"
"20160922","2100","1913"
"20160922","2130","1875"
"20160922","2200","1824"
"20160922","2230","1711"
"20160922","2300","1622"
"20160922","2330","1541"
"20160923","0000","1705"
"20160923","0030","1637"
"20160923","0100","1574"
"20160923","0130","1482"
"20160923","0200","1394"
"20160923","0230","1336"
"20160923","0300","1301"
"20160923","0330","1268"
"20160923","0400","1240"
"20160923","0430","1231"
"20160923","0500","1237"
"20160923","0530","1249"
"20160923","0600","1295"
"20160923","0630","1364"
"20160923","0700","1479"
"20160923","0730","1559"
"20160923","0800","1579"
"20160923","0830","1589"
"20160923","0900","1517"
"20160923","0930","1432"
"20160923","1000","1346"
"20160923","1030","1259"
"20160923","1100","1185"
"20160923","1130","1131"
"20160923","1200","1104"
"20160923","1230","1089"
"20160923","1300","1077"
"20160923","1330","1065"
"20160923","1400","1072"
"20160923","1430","1084"
"20160923","1500","1097"
"20160923","1530","1113"
"20160923","1600","1136"
"20160923","1630","1193"
"20160923","1700","1257"
"20160923","1730","1351"
"20160923","1800","1451"
"20160923","1830","1517"
"20160923","1900","1582"
"20160923","1930","1682"
"20160923","2000","1690"
"20160923","2030","1674"
"20160923","2100","1641"
"20160923","2130","1637"
"20160923","2200","1596"
"20160923","2230","1543"
"20160923","2300","1493"
"20160923","2330","1444"
"20160924","0000","1604"
"20160924","0030","1532"
"20160924","0100","1468"
"20160924","0130","1381"
"20160924","0200","1307"
"20160924","0230","1250"
"20160924","0300","1220"
"20160924","0330","1180"
"20160924","0400","1152"
"20160924","0430","1135"
"20160924","0500","1128"
"20160924","0530","1130"
"20160924","0600","1144"
"20160924","0630","1178"
"20160924","0700","1226"
"20160924","0730","1280"
"20160924","0800","1328"
"20160924","0830","1373"
"20160924","0900","1432"
"20160924","0930","1472"
"20160924","1000","1486"
"20160924","1030","1493"
"20160924","1100","1457"
"20160924","1130","1394"
"20160924","1200","1347"
"20160924","1230","1339"
"20160924","1300","1386"
"20160924","1330","1357"
"20160924","1400","1331"
"20160924","1430","1263"
"20160924","1500","1224"
"20160924","1530","1190"
"20160924","1600","1222"
"20160924","1630","1242"
"20160924","1700","1280"
"20160924","1730","1383"
"20160924","1800","1489"
"20160924","1830","1610"
"20160924","1900","1712"
"20160924","1930","1756"
"20160924","2000","1731"
"20160924","2030","1714"
"20160924","2100","1685"
"20160924","2130","1642"
"20160924","2200","1611"
"20160924","2230","1556"
"20160924","2300","1503"
"20160924","2330","1461"
"20160925","0000","1655"
"20160925","0030","1598"
"20160925","0100","1538"
"20160925","0130","1450"
"20160925","0200","1368"
"20160925","0230","1299"
"20160925","0300","1267"
"20160925","0330","1230"
"20160925","0400","1201"
"20160925","0430","1177"
"20160925","0500","1158"
"20160925","0530","1153"
"20160925","0600","1152"
"20160925","0630","1160"
"20160925","0700","1179"
"20160925","0730","1210"
"20160925","0800","1198"
"20160925","0830","1234"
"20160925","0900","1255"
"20160925","0930","1234"
"20160925","1000","1174"
"20160925","1030","1114"
"20160925","1100","1065"
"20160925","1130","1024"
"20160925","1200","1003"
"20160925","1230","994"
"20160925","1300","985"
"20160925","1330","961"
"20160925","1400","977"
"20160925","1430","980"
"20160925","1500","974"
"20160925","1530","991"
"20160925","1600","1021"
"20160925","1630","1097"
"20160925","1700","1220"
"20160925","1730","1347"
"20160925","1800","1429"
"20160925","1830","1539"
"20160925","1900","1693"
"20160925","1930","1798"
"20160925","2000","1797"
"20160925","2030","1774"
"20160925","2100","1759"
"20160925","2130","1712"
"20160925","2200","1661"
"20160925","2230","1591"
"20160925","2300","1517"
"20160925","2330","1442"
"20160926","0000","1623"
"20160926","0030","1569"
"20160926","0100","1500"
"20160926","0130","1418"
"20160926","0200","1341"
"20160926","0230","1304"
"20160926","0300","1273"
"20160926","0330","1246"
"20160926","0400","1211"
"20160926","0430","1195"
"20160926","0500","1202"
"20160926","0530","1219"
"20160926","0600","1257"
"20160926","0630","1334"
"20160926","0700","1443"
"20160926","0730","1515"
"20160926","0800","1567"
"20160926","0830","1586"
"20160926","0900","1593"
"20160926","0930","1556"
"20160926","1000","1529"
"20160926","1030","1515"
"20160926","1100","1491"
"20160926","1130","1465"
"20160926","1200","1459"
"20160926","1230","1453"
"20160926","1300","1364"
"20160926","1330","1378"
"20160926","1400","1358"
"20160926","1430","1341"
"20160926","1500","1313"
"20160926","1530","1320"
"20160926","1600","1307"
"20160926","1630","1362"
"20160926","1700","1419"
"20160926","1730","1510"
"20160926","1800","1615"
"20160926","1830","1745"
"20160926","1900","1866"
"20160926","1930","1991"
"20160926","2000","1991"
"20160926","2030","1965"
"20160926","2100","1928"
"20160926","2130","1863"
"20160926","2200","1808"
"20160926","2230","1709"
"20160926","2300","1638"
"20160926","2330","1540"
"20160927","0000","1706"
"20160927","0030","1635"
"20160927","0100","1550"
"20160927","0130","1461"
"20160927","0200","1394"
"20160927","0230","1352"
"20160927","0300","1325"
"20160927","0330","1303"
"20160927","0400","1268"
"20160927","0430","1256"
"20160927","0500","1273"
"20160927","0530","1281"
"20160927","0600","1319"
"20160927","0630","1375"
"20160927","0700","1498"
"20160927","0730","1586"
"20160927","0800","1612"
"20160927","0830","1601"
"20160927","0900","1555"
"20160927","0930","1476"
"20160927","1000","1444"
"20160927","1030","1413"
"20160927","1100","1359"
"20160927","1130","1292"
"20160927","1200","1260"
"20160927","1230","1252"
"20160927","1300","1269"
"20160927","1330","1259"
"20160927","1400","1277"
"20160927","1430","1297"
"20160927","1500","1284"
"20160927","1530","1274"
"20160927","1600","1287"
"20160927","1630","1325"
"20160927","1700","1396"
"20160927","1730","1474"
"20160927","1800","1566"
"20160927","1830","1665"
"20160927","1900","1767"
"20160927","1930","1897"
"20160927","2000","1916"
"20160927","2030","1899"
"20160927","2100","1886"
"20160927","2130","1851"
"20160927","2200","1786"
"20160927","2230","1693"
"20160927","2300","1611"
"20160927","2330","1527"
"20160928","0000","1692"
"20160928","0030","1630"
"20160928","0100","1569"
"20160928","0130","1479"
"20160928","0200","1403"
"20160928","0230","1349"
"20160928","0300","1309"
"20160928","0330","1276"
"20160928","0400","1250"
"20160928","0430","1234"
"20160928","0500","1226"
"20160928","0530","1253"
"20160928","0600","1286"
"20160928","0630","1344"
"20160928","0700","1444"
"20160928","0730","1539"
"20160928","0800","1541"
"20160928","0830","1520"
"20160928","0900","1450"
"20160928","0930","1391"
"20160928","1000","1337"
"20160928","1030","1343"
"20160928","1100","1430"
"20160928","1130","1542"
"20160928","1200","1687"
"20160928","1230","1804"
"20160928","1300","1890"
"20160928","1330","1927"
"20160928","1400","1893"
"20160928","1430","1794"
"20160928","1500","1675"
"20160928","1530","1730"
"20160928","1600","1804"
"20160928","1630","1157"
"20160928","1700","1"
"20160928","1730","7"
"20160928","1800","3"
"20160928","1830","7"
"20160928","1900","12"
"20160928","1930","49"
"20160928","2000","202"
"20160928","2030","376"
"20160928","2100","524"
"20160928","2130","529"
"20160928","2200","623"
"20160928","2230","676"
"20160928","2300","778"
"20160928","2330","863"
"20160929","0000","1009"
"20160929","0030","1048"
"20160929","0100","1019"
"20160929","0130","949"
"20160929","0200","918"
"20160929","0230","935"
"20160929","0300","921"
