"net_load","tempc","Time","DST","year","WtdTemp"
1338,18.05,0.145833333333333,0.1875,0.942865296803653,19.5861400516939
1323,18.2,0.166666666666667,0.208333333333333,0.942922374429224,19.5540576474687
1313,18.25,0.1875,0.229166666666667,0.942979452054794,19.469656047878
1325,18.3,0.208333333333333,0.25,0.943036529680365,19.3663322226094
1355,18.5,0.229166666666667,0.270833333333333,0.943093607305936,19.325
1407,18.7,0.25,0.291666666666667,0.943150684931507,19.3145694768281
1440,19.25,0.270833333333333,0.3125,0.943207762557078,19.5522902651952
1442,19.8,0.291666666666667,0.333333333333333,0.943264840182648,19.8695491502813
1397,19.7,0.3125,0.354166666666667,0.943321917808219,19.7936707612779
1338,19.6,0.333333333333333,0.375,0.94337899543379,19.72
1255,20.35,0.354166666666667,0.395833333333333,0.943436073059361,20.2398743686708
1133,21.1,0.375,0.416666666666667,0.943493150684932,20.715
938,20.85,0.395833333333333,0.4375,0.943550228310502,20.5224479617996
823,20.6,0.416666666666667,0.458333333333333,0.943607305936073,20.36
768,20.75,0.4375,0.479166666666667,0.943664383561644,20.45
684,20.9,0.458333333333333,0.5,0.943721461187215,20.54
632,21.4,0.479166666666667,0.520833333333333,0.943778538812785,20.84
628,21.9,0.5,0.541666666666667,0.943835616438356,21.14
621,22,0.520833333333333,0.5625,0.943892694063927,21.2
636,22.1,0.541666666666667,0.583333333333333,0.943949771689498,21.26
665,21.95,0.5625,0.604166666666667,0.944006849315069,21.17
682,21.8,0.583333333333333,0.625,0.944063926940639,21.08
694,21.7,0.604166666666667,0.645833333333333,0.94412100456621,21.02
745,21.6,0.625,0.666666666666667,0.944178082191781,20.96
796,21.35,0.645833333333333,0.6875,0.944235159817352,20.81
866,21.1,0.666666666666667,0.708333333333333,0.944292237442922,20.724436508139
965,21.1,0.6875,0.729166666666667,0.944349315068493,20.88
1116,21.1,0.708333333333333,0.75,0.944406392694064,21.035563491861
1276,20.55,0.729166666666667,0.770833333333333,0.944463470319635,20.55
1419,20,0.75,0.791666666666667,0.944520547945205,20
1548,19.6,0.770833333333333,0.8125,0.944577625570776,19.6105318268602
1635,19.2,0.791666666666667,0.833333333333333,0.944634703196347,19.2469913624156
1679,19.15,0.8125,0.854166666666667,0.944691780821918,19.2377074231108
1686,19.1,0.833333333333333,0.875,0.944748858447489,19.2428864990028
1672,19,0.854166666666667,0.895833333333333,0.944805936073059,19.2243405229356
1646,18.9,0.875,0.916666666666667,0.94486301369863,19.2284418155192
1588,18.85,0.895833333333333,0.9375,0.944920091324201,19.2869772777811
1551,18.8,0.916666666666667,0.958333333333333,0.944977168949772,19.3602486056637
1496,18.75,0.9375,0.979166666666667,0.945034246575343,19.446869193903
1453,18.7,0.958333333333333,1,0.945091324200913,19.545
1441,18.75,0.979166666666667,1.02083333333333,0.945148401826484,19.5625
1549,18.8,0,0.0416666666666667,0.945205479452055,19.6488830178257
1517,18.6,0.0208333333333333,0.0625,0.945262557077626,19.6266697489341
1492,18.4,0.0416666666666667,0.0833333333333333,0.945319634703196,19.6097056274848
1431,18.45,0.0625,0.104166666666667,0.945376712328767,19.6508166848603
1378,18.5,0.0833333333333333,0.125,0.945433789954338,19.682872894815
1371,18.6,0.104166666666667,0.145833333333333,0.945490867579909,19.7159649088847
1341,18.7,0.125,0.166666666666667,0.945547945205479,19.74
1307,18.7,0.145833333333333,0.1875,0.94560502283105,19.7240933677959
1291,18.7,0.166666666666667,0.208333333333333,0.945662100456621,19.6779305231719
1284,18.7,0.1875,0.229166666666667,0.945719178082192,19.6060302069951
1311,18.7,0.208333333333333,0.25,0.945776255707763,19.5154305231719
1351,18.85,0.229166666666667,0.270833333333333,0.945833333333333,19.4825
1409,19,0.25,0.291666666666667,0.945890410958904,19.4727457514063
1447,19,0.270833333333333,0.3125,0.945947488584475,19.4030536869269
1497,19,0.291666666666667,0.333333333333333,0.946004566210046,19.3477457514063
1513,19.2,0.3125,0.354166666666667,0.946061643835616,19.449788696741
1512,19.4,0.333333333333333,0.375,0.946118721461187,19.58
1490,20.15,0.354166666666667,0.395833333333333,0.946175799086758,20.1028033008589
1437,20.9,0.375,0.416666666666667,0.946232876712329,20.585
1272,21.1,0.395833333333333,0.4375,0.9462899543379,20.6761091270347
1065,21.3,0.416666666666667,0.458333333333333,0.94634703196347,20.78
882,20.85,0.4375,0.479166666666667,0.946404109589041,20.51
796,20.4,0.458333333333333,0.5,0.946461187214612,20.24
735,20.4,0.479166666666667,0.520833333333333,0.946518264840183,20.24
762,20.4,0.5,0.541666666666667,0.946575342465753,20.24
786,20.75,0.520833333333333,0.5625,0.946632420091324,20.45
843,21.1,0.541666666666667,0.583333333333333,0.946689497716895,20.66
884,21.25,0.5625,0.604166666666667,0.946746575342466,20.75
821,21.4,0.583333333333333,0.625,0.946803652968036,20.84
815,21.5,0.604166666666667,0.645833333333333,0.946860730593607,20.9
871,21.6,0.625,0.666666666666667,0.946917808219178,20.96
866,21.7,0.645833333333333,0.6875,0.946974885844749,21.02
878,21.8,0.666666666666667,0.708333333333333,0.94703196347032,21.1854415587728
942,21.5,0.6875,0.729166666666667,0.94708904109589,21.2
1044,21.2,0.708333333333333,0.75,0.947146118721461,21.1297056274848
1167,21.05,0.729166666666667,0.770833333333333,0.947203196347032,21.05
1278,20.9,0.75,0.791666666666667,0.947260273972603,20.8940455435003
1397,20.45,0.770833333333333,0.8125,0.947317351598174,20.4381516947822
1485,20,0.791666666666667,0.833333333333333,0.947374429223744,20
1562,19.95,0.8125,0.854166666666667,0.947431506849315,19.955159260183
1590,19.9,0.833333333333333,0.875,0.947488584474886,19.915876277667
1594,20.25,0.854166666666667,0.895833333333333,0.947545662100457,20.1939148692661
1591,20.6,0.875,0.916666666666667,0.947602739726027,20.4208499188077
1564,19.85,0.895833333333333,0.9375,0.947659817351598,19.9069970362323
1526,19.1,0.916666666666667,0.958333333333333,0.947716894977169,19.5201864542478
1495,19.05,0.9375,0.979166666666667,0.94777397260274,19.5796205873662
1454,19,0.958333333333333,1,0.94783105022831,19.65
1419,19,0.979166666666667,1.02083333333333,0.947888127853881,19.65
1500,18.3,0,0.0416666666666667,0.953424657534247,19.5025842752531
1486,18.05,0.0208333333333333,0.0625,0.953481735159817,19.4800042931582
1480,17.8,0.0416666666666667,0.0833333333333333,0.953538812785388,19.4633452377916
1410,17.65,0.0625,0.104166666666667,0.953595890410959,19.4705930383366
1351,17.5,0.0833333333333333,0.125,0.95365296803653,19.4714548246917
1309,17.15,0.104166666666667,0.145833333333333,0.9537100456621,19.4217857073724
1293,16.8,0.125,0.166666666666667,0.953767123287671,19.36
1282,17.05,0.145833333333333,0.1875,0.953824200913242,19.3739041807677
1268,17.3,0.166666666666667,0.208333333333333,0.953881278538813,19.3310864712031
1264,17.55,0.1875,0.229166666666667,0.953938356164384,19.2575184670291
1292,17.8,0.208333333333333,0.25,0.953995433789954,19.1799593469062
1312,18.05,0.229166666666667,0.270833333333333,0.954052511415525,19.1225
1348,18.3,0.25,0.291666666666667,0.954109589041096,19.1036677773906
1371,19.3,0.270833333333333,0.3125,0.954166666666667,19.5821375808488
1395,20.3,0.291666666666667,0.333333333333333,0.954223744292237,20.1956762745781
1377,20.45,0.3125,0.354166666666667,0.954280821917808,20.3094938580832
1337,20.6,0.333333333333333,0.375,0.954337899543379,20.42
1293,21.7,0.354166666666667,0.395833333333333,0.95439497716895,21.1651040764009
1188,22.8,0.375,0.416666666666667,0.954452054794521,21.82
1114,22.25,0.395833333333333,0.4375,0.954509132420091,21.3829504871165
1003,21.7,0.416666666666667,0.458333333333333,0.954566210045662,21.02
931,21.85,0.4375,0.479166666666667,0.954623287671233,21.11
825,22,0.458333333333333,0.5,0.954680365296804,21.2
740,22.3,0.479166666666667,0.520833333333333,0.954737442922374,21.38
700,22.6,0.5,0.541666666666667,0.954794520547945,21.56
649,22.9,0.520833333333333,0.5625,0.954851598173516,21.74
644,23.2,0.541666666666667,0.583333333333333,0.954908675799087,21.92
670,22.85,0.5625,0.604166666666667,0.954965753424658,21.71
658,22.5,0.583333333333333,0.625,0.955022831050228,21.5
695,22.75,0.604166666666667,0.645833333333333,0.955079908675799,21.65
770,23,0.625,0.666666666666667,0.95513698630137,21.8
859,22.9,0.645833333333333,0.6875,0.955194063926941,21.74
942,22.8,0.666666666666667,0.708333333333333,0.955251141552511,21.8440202025355
1105,22.45,0.6875,0.729166666666667,0.955308219178082,21.96
1173,22.1,0.708333333333333,0.75,0.955365296803653,21.9769848480984
1307,21.3,0.729166666666667,0.770833333333333,0.955422374429224,21.3
1399,20.5,0.75,0.791666666666667,0.955479452054795,20.4966919686113
1471,19.35,0.770833333333333,0.8125,0.955536529680365,19.3671142186479
1484,18.2,0.791666666666667,0.833333333333333,0.955593607305936,18.3057305654352
1496,17.95,0.8125,0.854166666666667,0.955650684931507,18.1615296675024
1497,17.7,0.833333333333333,0.875,0.955707762557078,18.0651543863404
1517,17.45,0.854166666666667,0.895833333333333,0.955764840182648,18.0220683334857
1514,17.2,0.875,0.916666666666667,0.955821917808219,18.0360337122308
1485,17.05,0.895833333333333,0.9375,0.95587899543379,18.1709417125689
1445,16.9,0.916666666666667,0.958333333333333,0.955936073059361,18.3473088979645
1408,16.85,0.9375,0.979166666666667,0.955993150684932,18.6061103686354
1369,16.8,0.958333333333333,1,0.956050228310502,18.88
1352,16.7,0.979166666666667,1.02083333333333,0.956107305936073,18.845
1470,16.6,0,0.0416666666666667,0.956164383561644,19.0051685505062
1441,16.4,0.0208333333333333,0.0625,0.956221461187215,19.0400079258306
1423,16.2,0.0416666666666667,0.0833333333333333,0.956278538812785,19.0730508652763
1372,16.2,0.0625,0.104166666666667,0.956335616438356,19.1439376790124
1339,16.2,0.0833333333333333,0.125,0.956392694063927,19.1966113335314
1290,16.25,0.104166666666667,0.145833333333333,0.956449771689498,19.2391917202268
1254,16.3,0.125,0.166666666666667,0.956506849315068,19.26
1228,16.15,0.145833333333333,0.1875,0.956563926940639,19.1828918969341
1225,16,0.166666666666667,0.208333333333333,0.95662100456621,19.0090169943749
1224,16.1,0.1875,0.229166666666667,0.956678082191781,18.8180906209852
1242,16.2,0.208333333333333,0.25,0.956735159817352,18.5835661446562
1265,16.45,0.229166666666667,0.270833333333333,0.956792237442922,18.4025
1314,16.7,0.25,0.291666666666667,0.956849315068493,18.2600609796407
1331,17.35,0.270833333333333,0.3125,0.956906392694064,18.4180922703562
1347,18,0.291666666666667,0.333333333333333,0.956963470319635,18.6954915028125
1317,18.25,0.3125,0.354166666666667,0.957020547945206,18.7964127741209
1258,18.5,0.333333333333333,0.375,0.957077625570776,18.95
1203,19.65,0.354166666666667,0.395833333333333,0.957134703196347,19.7601256313292
1092,20.8,0.375,0.416666666666667,0.957191780821918,20.52
977,21.6,0.395833333333333,0.4375,0.957248858447489,20.9834314575051
880,22.4,0.416666666666667,0.458333333333333,0.957305936073059,21.44
790,22.75,0.4375,0.479166666666667,0.95736301369863,21.65
712,23.1,0.458333333333333,0.5,0.957420091324201,21.86
677,23.7,0.479166666666667,0.520833333333333,0.957477168949772,22.22
674,24.3,0.5,0.541666666666667,0.957534246575342,22.58
688,23.9,0.520833333333333,0.5625,0.957591324200913,22.34
678,23.5,0.541666666666667,0.583333333333333,0.957648401826484,22.1
698,23.4,0.5625,0.604166666666667,0.957705479452055,22.04
727,23.3,0.583333333333333,0.625,0.957762557077626,21.98
770,23.4,0.604166666666667,0.645833333333333,0.957819634703196,22.04
797,23.5,0.625,0.666666666666667,0.957876712328767,22.1
838,22.1,0.645833333333333,0.6875,0.957933789954338,21.26
926,20.7,0.666666666666667,0.708333333333333,0.957990867579909,20.4610050506339
1099,20.7,0.6875,0.729166666666667,0.958047945205479,20.56
1166,20.7,0.708333333333333,0.75,0.95810502283105,20.6589949493661
1260,19.9,0.729166666666667,0.770833333333333,0.958162100456621,19.9
1365,19.1,0.75,0.791666666666667,0.958219178082192,19.1059544564997
1429,18.45,0.770833333333333,0.8125,0.958276255707763,18.4908108290834
1461,17.8,0.791666666666667,0.833333333333333,0.958333333333333,17.929226246643
1509,17.7,0.8125,0.854166666666667,0.958390410958904,17.9373259684174
1543,17.6,0.833333333333333,0.875,0.958447488584475,17.9810306640074
1561,17.5,0.854166666666667,0.895833333333333,0.958504566210046,18.0608513073389
1556,17.4,0.875,0.916666666666667,0.958561643835616,18.1763170185
1516,17.3,0.895833333333333,0.9375,0.958618721461187,18.3259466521817
1465,17.2,0.916666666666667,0.958333333333333,0.958675799086758,18.5072467465486
1425,17.25,0.9375,0.979166666666667,0.958732876712329,18.7831122265865
1396,17.3,0.958333333333333,1,0.9587899543379,19.055
1380,17.15,0.979166666666667,1.02083333333333,0.95884703196347,19.0025
1501,17,0,0.0416666666666667,0.958904109589041,19.1222075445643
1491,16.7,0.0208333333333333,0.0625,0.958961187214612,19.1200072653447
1475,16.4,0.0416666666666667,0.0833333333333333,0.959018264840183,19.1218376618407
1426,16.25,0.0625,0.104166666666667,0.959075342465753,19.1552016569202
1392,16.1,0.0833333333333333,0.125,0.959132420091324,19.1754695265191
1367,15.85,0.104166666666667,0.145833333333333,0.959189497716895,19.158038837051
1336,15.6,0.125,0.166666666666667,0.959246575342466,19.12
1319,15.25,0.145833333333333,0.1875,0.959303652968037,18.9918796131005
1317,14.9,0.166666666666667,0.208333333333333,0.959360730593607,18.7364966678281
1304,14.9,0.1875,0.229166666666667,0.959417808219178,18.4544261966729
1333,14.9,0.208333333333333,0.25,0.959474885844749,18.0989966678281
1359,15.55,0.229166666666667,0.270833333333333,0.95953196347032,17.9975
1399,16.2,0.25,0.291666666666667,0.95958904109589,17.9964338553438
1410,17.45,0.270833333333333,0.3125,0.959646118721461,18.4777869016635
1433,18.7,0.291666666666667,0.333333333333333,0.959703196347032,19.1520694768281
1380,19.15,0.3125,0.354166666666667,0.959760273972603,19.4154004902873
1287,19.6,0.333333333333333,0.375,0.959817351598173,19.72
1184,20.55,0.354166666666667,0.395833333333333,0.959874429223744,20.3769454364826
1082,21.5,0.375,0.416666666666667,0.959931506849315,20.975
958,22.7,0.395833333333333,0.4375,0.959988584474886,21.6595405845398
826,23.9,0.416666666666667,0.458333333333333,0.960045662100457,22.34
729,24.35,0.4375,0.479166666666667,0.960102739726027,22.61
652,24.8,0.458333333333333,0.5,0.960159817351598,22.88
595,25.25,0.479166666666667,0.520833333333333,0.960216894977169,23.15
583,25.7,0.5,0.541666666666667,0.96027397260274,23.42
564,25.95,0.520833333333333,0.5625,0.960331050228311,23.57
573,26.2,0.541666666666667,0.583333333333333,0.960388127853881,23.72
591,27.2,0.5625,0.604166666666667,0.960445205479452,24.32
607,28.2,0.583333333333333,0.625,0.960502283105023,24.92
656,28.75,0.604166666666667,0.645833333333333,0.960559360730594,25.25
729,29.3,0.625,0.666666666666667,0.960616438356164,25.58
815,29.05,0.645833333333333,0.6875,0.960673515981735,25.43
909,28.8,0.666666666666667,0.708333333333333,0.960730593607306,25.7954920651117
1049,28.9,0.6875,0.729166666666667,0.960787671232877,27.12
1206,29,0.708333333333333,0.75,0.960844748858448,28.4727922061358
1346,28.8,0.729166666666667,0.770833333333333,0.960901826484018,28.8
1480,28.6,0.75,0.791666666666667,0.960958904109589,28.5431018601144
1636,26.7,0.770833333333333,0.8125,0.96101598173516,26.5235919000911
1711,24.8,0.791666666666667,0.833333333333333,0.961073059360731,24.5180518255061
1776,24.55,0.8125,0.854166666666667,0.961130136986301,24.0805073233482
1793,24.3,0.833333333333333,0.875,0.961187214611872,23.6173200603202
1753,23.5,0.854166666666667,0.895833333333333,0.961244292237443,22.7148081697255
1732,22.7,0.875,0.916666666666667,0.961301369863014,21.8938246346346
1720,22.2,0.895833333333333,0.9375,0.961358447488584,21.3640434685927
1628,21.7,0.916666666666667,0.958333333333333,0.961415525114155,20.9063144753098
1581,22.5,0.9375,0.979166666666667,0.961472602739726,21.1062616121941
1528,23.3,0.958333333333333,1,0.961529680365297,21.155
1492,23.95,0.979166666666667,1.02083333333333,0.961586757990868,21.3825
1590,24.6,0,0.0416666666666667,0.961643835616438,21.3459484316681
1542,25.4,0.0208333333333333,0.0625,0.961700913242009,21.4399881112541
1503,26.2,0.0416666666666667,0.0833333333333333,0.96175799086758,21.5123906934965
1455,26,0.0625,0.104166666666667,0.961815068493151,21.3516773489277
1410,25.8,0.0833333333333333,0.125,0.961872146118722,21.2262248067152
1370,25.6,0.104166666666667,0.145833333333333,0.961929223744292,21.1361403644613
1337,25.4,0.125,0.166666666666667,0.961986301369863,21.08
1344,24.55,0.145833333333333,0.1875,0.962043378995434,20.9656732127143
1337,23.7,0.166666666666667,0.208333333333333,0.962100456621005,20.9166592802032
1337,23.65,0.1875,0.229166666666667,0.962157534246575,21.1061459572831
1351,23.6,0.208333333333333,0.25,0.962214611872146,21.3418847050625
1415,24.5,0.229166666666667,0.270833333333333,0.962271689497717,22.025
1454,25.4,0.25,0.291666666666667,0.962328767123288,22.8471729424062
1505,26.55,0.270833333333333,0.3125,0.962385844748858,23.9099983506289
1536,27.7,0.291666666666667,0.333333333333333,0.962442922374429,25.0223577141718
1525,28.45,0.3125,0.354166666666667,0.9625,25.8116068906735
1480,29.2,0.333333333333333,0.375,0.962557077625571,26.44
1415,29.6,0.354166666666667,0.395833333333333,0.962614155251142,26.5794112549695
1340,30,0.375,0.416666666666667,0.962671232876712,26.5
1261,31.2,0.395833333333333,0.4375,0.962728310502283,26.8840202025355
1207,32.4,0.416666666666667,0.458333333333333,0.962785388127854,27.44
1139,32.4,0.4375,0.479166666666667,0.962842465753425,27.44
1088,32.4,0.458333333333333,0.5,0.962899543378995,27.44
1074,32.65,0.479166666666667,0.520833333333333,0.962956621004566,27.59
1077,32.9,0.5,0.541666666666667,0.963013698630137,27.74
1125,33.65,0.520833333333333,0.5625,0.963070776255708,28.19
1130,34.4,0.541666666666667,0.583333333333333,0.963127853881279,28.64
1210,34.5,0.5625,0.604166666666667,0.963184931506849,28.7
1263,34.6,0.583333333333333,0.625,0.96324200913242,28.76
1329,34.75,0.604166666666667,0.645833333333333,0.963299086757991,28.85
1421,34.9,0.625,0.666666666666667,0.963356164383562,28.94
1487,34.7,0.645833333333333,0.6875,0.963413242009132,28.82
1568,34.5,0.666666666666667,0.708333333333333,0.963470319634703,29.549390334559
1693,34.45,0.6875,0.729166666666667,0.963527397260274,31.56
1833,34.4,0.708333333333333,0.75,0.963584474885845,33.5564675298173
2000,33.9,0.729166666666667,0.770833333333333,0.963641552511415,33.9
2117,33.4,0.75,0.791666666666667,0.963698630136986,33.3113447587829
2233,32.05,0.770833333333333,0.8125,0.963755707762557,31.7327287158355
2302,30.7,0.791666666666667,0.833333333333333,0.963812785388128,30.0714905276907
2320,30.55,0.8125,0.854166666666667,0.963869863013699,29.4613961013898
2275,30.4,0.833333333333333,0.875,0.963926940639269,28.7488671226348
2218,29.9,0.854166666666667,0.895833333333333,0.96398401826484,27.6790288229379
2139,29.4,0.875,0.916666666666667,0.964041095890411,26.5933153946537
2041,29.3,0.895833333333333,0.9375,0.964098173515982,25.7661837535964
1944,29.2,0.916666666666667,0.958333333333333,0.964155251141553,24.9047606899117
1851,29.1,0.9375,0.979166666666667,0.964212328767123,24.0267922683865
1770,29,0.958333333333333,1,0.964269406392694,23.15
1707,28.6,0.979166666666667,1.02083333333333,0.964326484018265,23.01
1788,28.2,0,0.0416666666666667,0.964383561643836,22.3992993781909
1736,27.9,0.0208333333333333,0.0625,0.964440639269406,22.1066492738718
1709,27.6,0.0416666666666667,0.0833333333333333,0.964497716894977,21.8538982694473
1635,27.4,0.0625,0.104166666666667,0.964554794520548,21.6670687303442
1581,27.2,0.0833333333333333,0.125,0.964611872146119,21.5222101048878
1538,27,0.104166666666667,0.145833333333333,0.964668949771689,21.4201754555766
1532,26.8,0.125,0.166666666666667,0.96472602739726,21.36
1516,26.6,0.145833333333333,0.1875,0.964783105022831,21.400756748113
1510,26.4,0.166666666666667,0.208333333333333,0.964840182648402,21.5855728090001
1502,26.4,0.1875,0.229166666666667,0.964897260273973,21.939543596332
1529,26.4,0.208333333333333,0.25,0.964954337899543,22.3855728090001
1527,26.75,0.229166666666667,0.270833333333333,0.965011415525114,23.0375
1561,27.1,0.25,0.291666666666667,0.965068493150685,23.7435051650155
1588,27.7,0.270833333333333,0.3125,0.965125570776256,24.596486610663
1643,28.3,0.291666666666667,0.333333333333333,0.965182648401826,25.413710263328
1613,29.2,0.3125,0.354166666666667,0.965239726027397,26.3274299874789
1619,30.1,0.333333333333333,0.375,0.965296803652968,27.07
1597,30.75,0.354166666666667,0.395833333333333,0.965353881278539,27.3675698948878
1576,31.4,0.375,0.416666666666667,0.96541095890411,27.41
1510,32.35,0.395833333333333,0.4375,0.96546803652968,27.5908615626173
1468,33.3,0.416666666666667,0.458333333333333,0.965525114155251,27.98
1503,33.35,0.4375,0.479166666666667,0.965582191780822,28.01
1533,33.4,0.458333333333333,0.5,0.965639269406393,28.04
1583,34.25,0.479166666666667,0.520833333333333,0.965696347031963,28.55
1593,35.1,0.5,0.541666666666667,0.965753424657534,29.06
1700,34.45,0.520833333333333,0.5625,0.965810502283105,28.67
1873,33.8,0.541666666666667,0.583333333333333,0.965867579908676,28.28
1927,33.8,0.5625,0.604166666666667,0.965924657534247,28.28
1946,33.8,0.583333333333333,0.625,0.965981735159817,28.28
1984,33.95,0.604166666666667,0.645833333333333,0.966038812785388,28.37
2122,34.1,0.625,0.666666666666667,0.966095890410959,28.46
2106,34.15,0.645833333333333,0.6875,0.96615296803653,28.49
2107,34.2,0.666666666666667,0.708333333333333,0.9662100456621,29.3518167414302
2147,34,0.6875,0.729166666666667,0.966267123287671,31.2
2168,33.8,0.708333333333333,0.75,0.966324200913242,32.9916147160749
2291,33.65,0.729166666666667,0.770833333333333,0.966381278538813,33.65
2366,33.5,0.75,0.791666666666667,0.966438356164384,33.4106831525052
2361,32.9,0.770833333333333,0.8125,0.966495433789954,32.5603485837576
2329,32.3,0.791666666666667,0.833333333333333,0.966552511415525,31.5775078028594
2327,32.2,0.8125,0.854166666666667,0.966609589041096,30.9411405153513
2304,32.1,0.833333333333333,0.875,0.966666666666667,30.1789704022962
2268,31.7,0.854166666666667,0.895833333333333,0.966723744292237,29.0752158816539
2225,31.3,0.875,0.916666666666667,0.966780821917808,27.9260068042114
2157,30.95,0.895833333333333,0.9375,0.966837899543379,26.7892163550409
2070,30.6,0.916666666666667,0.958333333333333,0.96689497716895,25.6511373166374
1972,30.95,0.9375,0.979166666666667,0.966952054794521,24.8454258614101
1895,31.3,0.958333333333333,1,0.967009132420091,23.955
1831,31.1,0.979166666666667,1.02083333333333,0.967066210045662,23.885
1485,24.9,0,0.0416666666666667,0.972602739726027,21.4337276772117
1461,23.8,0.0208333333333333,0.0625,0.972659817351598,21.0133249671788
1445,22.7,0.0416666666666667,0.0833333333333333,0.972716894977169,20.6586217536194
1394,22.6,0.0625,0.104166666666667,0.97277397260274,20.585726851202
1333,22.5,0.0833333333333333,0.125,0.972831050228311,20.5285451753083
1280,22.25,0.104166666666667,0.145833333333333,0.972888127853881,20.4564849678639
1255,22,0.125,0.166666666666667,0.972945205479452,20.4
1240,22.65,0.145833333333333,0.1875,0.973002283105023,20.5624250579545
1236,23.3,0.166666666666667,0.208333333333333,0.973059360730594,20.8175609796407
1252,23.25,0.1875,0.229166666666667,0.973116438356164,20.9849244825124
1269,23.2,0.208333333333333,0.25,0.973173515981735,21.1927864045
1304,23.65,0.229166666666667,0.270833333333333,0.973230593607306,21.6425
1356,24.1,0.25,0.291666666666667,0.973287671232877,22.1617424192343
1400,24.8,0.270833333333333,0.3125,0.973344748858447,22.865342302751
1464,25.5,0.291666666666667,0.333333333333333,0.973401826484018,23.5873983672656
1472,25.65,0.3125,0.354166666666667,0.973458904109589,23.8858673292669
1477,25.8,0.333333333333333,0.375,0.97351598173516,24.06
1468,26.65,0.354166666666667,0.395833333333333,0.973573059360731,24.5576130047445
1454,27.5,0.375,0.416666666666667,0.973630136986301,24.875
1377,28.5,0.395833333333333,0.4375,0.973687214611872,25.2244796179957
1317,29.5,0.416666666666667,0.458333333333333,0.973744292237443,25.7
1328,29.35,0.4375,0.479166666666667,0.973801369863014,25.61
1306,29.2,0.458333333333333,0.5,0.973858447488585,25.52
1360,28.9,0.479166666666667,0.520833333333333,0.973915525114155,25.34
1464,28.6,0.5,0.541666666666667,0.973972602739726,25.16
1546,29.65,0.520833333333333,0.5625,0.974029680365297,25.79
1480,30.7,0.541666666666667,0.583333333333333,0.974086757990868,26.42
1363,30.6,0.5625,0.604166666666667,0.974143835616438,26.36
1337,30.5,0.583333333333333,0.625,0.974200913242009,26.3
1290,30.1,0.604166666666667,0.645833333333333,0.97425799086758,26.06
1286,29.7,0.625,0.666666666666667,0.974315068493151,25.82
1470,29.85,0.645833333333333,0.6875,0.974372146118721,25.91
1531,30,0.666666666666667,0.708333333333333,0.974429223744292,26.5857864376269
1466,30.1,0.6875,0.729166666666667,0.974486301369863,28.08
1553,30.2,0.708333333333333,0.75,0.974543378995434,29.6024978336206
1675,29.6,0.729166666666667,0.770833333333333,0.974600456621005,29.6
1780,29,0.75,0.791666666666667,0.974657534246575,28.9404554350035
1925,28.25,0.770833333333333,0.8125,0.974714611872146,28.0327810710077
1998,27.5,0.791666666666667,0.833333333333333,0.974771689497717,27.0594559773533
2028,27.2,0.8125,0.854166666666667,0.974828767123288,26.4570665336499
1990,26.9,0.833333333333333,0.875,0.974885844748858,25.8045368409788
1957,26.65,0.854166666666667,0.895833333333333,0.974942922374429,25.1581355224785
1923,26.4,0.875,0.916666666666667,0.975,24.4890658006153
1866,26.15,0.895833333333333,0.9375,0.975057077625571,23.813121514475
1789,25.9,0.916666666666667,0.958333333333333,0.975114155251142,23.1454443554869
1702,26.05,0.9375,0.979166666666667,0.975171232876712,22.6771531015097
1633,26.2,0.958333333333333,1,0.975228310502283,22.17
1584,26.25,0.979166666666667,1.02083333333333,0.975285388127854,22.1875
1698,26.3,0,0.0416666666666667,0.975342465753425,21.843364156415
1653,26,0.0208333333333333,0.0625,0.975399543378995,21.5999867902824
1628,25.7,0.0416666666666667,0.0833333333333333,0.975456621004566,21.3904237020855
1567,25.55,0.0625,0.104166666666667,0.975513698630137,21.2503015477581
1503,25.4,0.0833333333333333,0.125,0.975570776255708,21.1416575786659
1451,24.95,0.104166666666667,0.145833333333333,0.975627853881278,21.0042669293006
1422,24.5,0.125,0.166666666666667,0.975684931506849,20.9
1394,24.7,0.145833333333333,0.1875,0.97574200913242,20.9975085933532
1395,24.9,0.166666666666667,0.208333333333333,0.975799086757991,21.2139541818907
1411,24.8,0.1875,0.229166666666667,0.975856164383562,21.454657697249
1432,24.7,0.208333333333333,0.25,0.975913242009132,21.7519050316094
1453,25.35,0.229166666666667,0.270833333333333,0.975970319634703,22.4075
1505,26,0.25,0.291666666666667,0.976027397260274,23.1635254915624
1549,26.15,0.270833333333333,0.3125,0.976084474885845,23.6712198253997
1576,26.3,0.291666666666667,0.333333333333333,0.976141552511416,24.1092017661405
1570,26.45,0.3125,0.354166666666667,0.976198630136986,24.4360786325259
1531,26.6,0.333333333333333,0.375,0.976255707762557,24.62
1546,26.4,0.354166666666667,0.395833333333333,0.976312785388128,24.3862741699797
1559,26.2,0.375,0.416666666666667,0.976369863013699,24.03
1550,26.5,0.395833333333333,0.4375,0.976426940639269,23.9951902961144
1518,26.8,0.416666666666667,0.458333333333333,0.97648401826484,24.08
1447,26.95,0.4375,0.479166666666667,0.976541095890411,24.17
1353,27.1,0.458333333333333,0.5,0.976598173515982,24.26
1353,26.5,0.479166666666667,0.520833333333333,0.976655251141552,23.9
1494,25.9,0.5,0.541666666666667,0.976712328767123,23.54
1674,25.9,0.520833333333333,0.5625,0.976769406392694,23.54
