"date","time","load_act"
"20160111","1900","10743"
"20160111","1930","10595"
"20160111","2000","10464"
"20160111","2030","10152"
"20160111","2100","9697"
"20160111","2130","9380"
"20160111","2200","8990"
"20160111","2230","8690"
"20160111","2300","8314"
"20160111","2330","8052"
"20160112","0000","7831"
"20160112","0030","7588"
"20160112","0100","7332"
"20160112","0130","7047"
"20160112","0200","6805"
"20160112","0230","6655"
"20160112","0300","6566"
"20160112","0330","6548"
"20160112","0400","6595"
"20160112","0430","6743"
"20160112","0500","6872"
"20160112","0530","7210"
"20160112","0600","7588"
"20160112","0630","8017"
"20160112","0700","8508"
"20160112","0730","8922"
"20160112","0800","9226"
"20160112","0830","9540"
"20160112","0900","9878"
"20160112","0930","10150"
"20160112","1000","10404"
"20160112","1030","10631"
"20160112","1100","10844"
"20160112","1130","11015"
"20160112","1200","11159"
"20160112","1230","11264"
"20160112","1300","11317"
"20160112","1330","11297"
"20160112","1400","11238"
"20160112","1430","11213"
"20160112","1500","11175"
"20160112","1530","11111"
"20160112","1600","10999"
"20160112","1630","10839"
"20160112","1700","10660"
"20160112","1730","10329"
"20160112","1800","10121"
"20160112","1830","9819"
"20160112","1900","9568"
"20160112","1930","9466"
"20160112","2000","9415"
"20160112","2030","9204"
"20160112","2100","8881"
"20160112","2130","8685"
"20160112","2200","8406"
"20160112","2230","8229"
"20160112","2300","7974"
"20160112","2330","7776"
"20160113","0000","7578"
"20160113","0030","7331"
"20160113","0100","7115"
"20160113","0130","6897"
"20160113","0200","6644"
"20160113","0230","6529"
"20160113","0300","6425"
"20160113","0330","6427"
"20160113","0400","6462"
"20160113","0430","6617"
"20160113","0500","6796"
"20160113","0530","7136"
"20160113","0600","7550"
"20160113","0630","8001"
"20160113","0700","8410"
"20160113","0730","8697"
"20160113","0800","8954"
"20160113","0830","9212"
"20160113","0900","9330"
"20160113","0930","9452"
"20160113","1000","9560"
"20160113","1030","9651"
"20160113","1100","9769"
"20160113","1130","9892"
"20160113","1200","10040"
"20160113","1230","10185"
"20160113","1300","10356"
"20160113","1330","10582"
"20160113","1400","10787"
"20160113","1430","10997"
"20160113","1500","11086"
"20160113","1530","11263"
"20160113","1600","11460"
"20160113","1630","11550"
"20160113","1700","11520"
"20160113","1730","11291"
"20160113","1800","11201"
"20160113","1830","10913"
"20160113","1900","10594"
"20160113","1930","10411"
"20160113","2000","10376"
"20160113","2030","10091"
"20160113","2100","9718"
"20160113","2130","9472"
"20160113","2200","9102"
"20160113","2230","8848"
"20160113","2300","8544"
"20160113","2330","8239"
"20160114","0000","8002"
"20160114","0030","7782"
"20160114","0100","7535"
"20160114","0130","7210"
"20160114","0200","6967"
"20160114","0230","6860"
"20160114","0300","6780"
"20160114","0330","6732"
"20160114","0400","6763"
"20160114","0430","6928"
"20160114","0500","7054"
"20160114","0530","7450"
"20160114","0600","7879"
"20160114","0630","8451"
"20160114","0700","8970"
"20160114","0730","9495"
"20160114","0800","9930"
"20160114","0830","10400"
"20160114","0900","10777"
"20160114","0930","11146"
"20160114","1000","11419"
"20160114","1030","11684"
"20160114","1100","11999"
"20160114","1130","12225"
"20160114","1200","12443"
"20160114","1230","12719"
"20160114","1300","12796"
"20160114","1330","12844"
"20160114","1400","12685"
"20160114","1430","11801"
"20160114","1500","11413"
"20160114","1530","11339"
"20160114","1600","11276"
"20160114","1630","10992"
"20160114","1700","10970"
"20160114","1730","10588"
"20160114","1800","10264"
"20160114","1830","9775"
"20160114","1900","9340"
"20160114","1930","9123"
"20160114","2000","8935"
"20160114","2030","8629"
"20160114","2100","8278"
"20160114","2130","8122"
"20160114","2200","7910"
"20160114","2230","7794"
"20160114","2300","7618"
"20160114","2330","7400"
"20160115","0000","7285"
"20160115","0030","7125"
"20160115","0100","6920"
"20160115","0130","6620"
"20160115","0200","6410"
"20160115","0230","6304"
"20160115","0300","6256"
"20160115","0330","6237"
"20160115","0400","6269"
"20160115","0430","6431"
"20160115","0500","6674"
"20160115","0530","7022"
"20160115","0600","7297"
"20160115","0630","7684"
"20160115","0700","7973"
"20160115","0730","8180"
"20160115","0800","8283"
"20160115","0830","8427"
"20160115","0900","8473"
"20160115","0930","8480"
"20160115","1000","8410"
"20160115","1030","8362"
"20160115","1100","8391"
"20160115","1130","8278"
"20160115","1200","8194"
"20160115","1230","8180"
"20160115","1300","8165"
"20160115","1330","8117"
"20160115","1400","8087"
"20160115","1430","8070"
"20160115","1500","8077"
"20160115","1530","8134"
"20160115","1600","8161"
"20160115","1630","8156"
"20160115","1700","8149"
"20160115","1730","8052"
"20160115","1800","7961"
"20160115","1830","7854"
"20160115","1900","7750"
"20160115","1930","7756"
"20160115","2000","7762"
"20160115","2030","7662"
"20160115","2100","7489"
"20160115","2130","7535"
"20160115","2200","7471"
"20160115","2230","7489"
"20160115","2300","7441"
"20160115","2330","7296"
"20160116","0000","7135"
"20160116","0030","6945"
"20160116","0100","6730"
"20160116","0130","6427"
"20160116","0200","6211"
"20160116","0230","6031"
"20160116","0300","5930"
"20160116","0330","5882"
"20160116","0400","5867"
"20160116","0430","5924"
"20160116","0500","5994"
"20160116","0530","6102"
"20160116","0600","6232"
"20160116","0630","6455"
"20160116","0700","6729"
"20160116","0730","6940"
"20160116","0800","7174"
"20160116","0830","7376"
"20160116","0900","7439"
"20160116","0930","7449"
"20160116","1000","7391"
"20160116","1030","7349"
"20160116","1100","7309"
"20160116","1130","7227"
"20160116","1200","7182"
"20160116","1230","7124"
"20160116","1300","7091"
"20160116","1330","7033"
"20160116","1400","6994"
"20160116","1430","6989"
"20160116","1500","7027"
"20160116","1530","7073"
"20160116","1600","7170"
"20160116","1630","7175"
"20160116","1700","7298"
"20160116","1730","7315"
"20160116","1800","7389"
"20160116","1830","7394"
"20160116","1900","7375"
"20160116","1930","7407"
"20160116","2000","7465"
"20160116","2030","7382"
"20160116","2100","7278"
"20160116","2130","7208"
"20160116","2200","7178"
"20160116","2230","7102"
"20160116","2300","6964"
"20160116","2330","6822"
"20160117","0000","6662"
"20160117","0030","6530"
"20160117","0100","6375"
"20160117","0130","6110"
"20160117","0200","5922"
"20160117","0230","5777"
"20160117","0300","5751"
"20160117","0330","5720"
"20160117","0400","5708"
"20160117","0430","5759"
"20160117","0500","5788"
"20160117","0530","5801"
"20160117","0600","5923"
"20160117","0630","6102"
"20160117","0700","6322"
"20160117","0730","6536"
"20160117","0800","6760"
"20160117","0830","6942"
"20160117","0900","7048"
"20160117","0930","7121"
"20160117","1000","7111"
"20160117","1030","7143"
"20160117","1100","7095"
"20160117","1130","7085"
"20160117","1200","7063"
"20160117","1230","7058"
"20160117","1300","6995"
"20160117","1330","6962"
"20160117","1400","6950"
"20160117","1430","7015"
"20160117","1500","7079"
"20160117","1530","7161"
"20160117","1600","7248"
"20160117","1630","7306"
"20160117","1700","7457"
"20160117","1730","7579"
"20160117","1800","7599"
"20160117","1830","7599"
"20160117","1900","7667"
"20160117","1930","7723"
"20160117","2000","7769"
"20160117","2030","7629"
"20160117","2100","7457"
"20160117","2130","7345"
"20160117","2200","7221"
"20160117","2230","7144"
"20160117","2300","7010"
"20160117","2330","6850"
"20160118","0000","6721"
"20160118","0030","6591"
"20160118","0100","6481"
"20160118","0130","6267"
"20160118","0200","6083"
"20160118","0230","5987"
"20160118","0300","5956"
"20160118","0330","5974"
"20160118","0400","6002"
"20160118","0430","6202"
"20160118","0500","6437"
"20160118","0530","6788"
"20160118","0600","7143"
"20160118","0630","7504"
"20160118","0700","7834"
"20160118","0730","8098"
"20160118","0800","8225"
"20160118","0830","8397"
"20160118","0900","8516"
"20160118","0930","8578"
"20160118","1000","8588"
"20160118","1030","8563"
"20160118","1100","8592"
"20160118","1130","8583"
"20160118","1200","8639"
"20160118","1230","8674"
"20160118","1300","8753"
"20160118","1330","8807"
"20160118","1400","8880"
"20160118","1430","8967"
"20160118","1500","9100"
"20160118","1530","9212"
"20160118","1600","9355"
"20160118","1630","9449"
"20160118","1700","9471"
"20160118","1730","9385"
"20160118","1800","9348"
"20160118","1830","9151"
"20160118","1900","8974"
"20160118","1930","8868"
"20160118","2000","8792"
"20160118","2030","8649"
"20160118","2100","8377"
"20160118","2130","8247"
"20160118","2200","8062"
"20160118","2230","7935"
"20160118","2300","7730"
"20160118","2330","7522"
"20160119","0000","7349"
"20160119","0030","7187"
"20160119","0100","6984"
"20160119","0130","6677"
"20160119","0200","6461"
"20160119","0230","6340"
"20160119","0300","6243"
"20160119","0330","6254"
"20160119","0400","6283"
"20160119","0430","6427"
"20160119","0500","6649"
"20160119","0530","7007"
"20160119","0600","7359"
"20160119","0630","7730"
"20160119","0700","8116"
"20160119","0730","8392"
"20160119","0800","8574"
"20160119","0830","8786"
"20160119","0900","8894"
"20160119","0930","8993"
"20160119","1000","9130"
"20160119","1030","9196"
"20160119","1100","9394"
"20160119","1130","9453"
"20160119","1200","9634"
"20160119","1230","9787"
"20160119","1300","10070"
"20160119","1330","10231"
"20160119","1400","10398"
"20160119","1430","10614"
"20160119","1500","10778"
"20160119","1530","10964"
"20160119","1600","11135"
"20160119","1630","11219"
"20160119","1700","11245"
"20160119","1730","11181"
"20160119","1800","11054"
"20160119","1830","10830"
"20160119","1900","10629"
"20160119","1930","10450"
"20160119","2000","10360"
"20160119","2030","10069"
"20160119","2100","9672"
"20160119","2130","9392"
"20160119","2200","9015"
"20160119","2230","8706"
"20160119","2300","8415"
"20160119","2330","8105"
"20160120","0000","7862"
"20160120","0030","7599"
"20160120","0100","7323"
"20160120","0130","7001"
"20160120","0200","6776"
"20160120","0230","6603"
"20160120","0300","6522"
"20160120","0330","6488"
"20160120","0400","6536"
"20160120","0430","6699"
"20160120","0500","6906"
"20160120","0530","7229"
"20160120","0600","7638"
"20160120","0630","8031"
"20160120","0700","8435"
"20160120","0730","8840"
"20160120","0800","9147"
"20160120","0830","9483"
"20160120","0900","9723"
"20160120","0930","9924"
"20160120","1000","10154"
"20160120","1030","10352"
"20160120","1100","10575"
"20160120","1130","10762"
"20160120","1200","10977"
"20160120","1230","11230"
"20160120","1300","11500"
"20160120","1330","11750"
"20160120","1400","11939"
"20160120","1430","12075"
"20160120","1500","12248"
"20160120","1530","12379"
"20160120","1600","12541"
"20160120","1630","12577"
"20160120","1700","12553"
"20160120","1730","12275"
"20160120","1800","12068"
"20160120","1830","11768"
"20160120","1900","11494"
"20160120","1930","11262"
"20160120","2000","11034"
"20160120","2030","10643"
"20160120","2100","10228"
"20160120","2130","9879"
"20160120","2200","9454"
"20160120","2230","9100"
"20160120","2300","8788"
"20160120","2330","8468"
"20160121","0000","8231"
"20160121","0030","7956"
"20160121","0100","7635"
"20160121","0130","7331"
"20160121","0200","7097"
"20160121","0230","6927"
"20160121","0300","6847"
"20160121","0330","6869"
"20160121","0400","6895"
"20160121","0430","7066"
"20160121","0500","7299"
"20160121","0530","7672"
"20160121","0600","8063"
"20160121","0630","8522"
"20160121","0700","9048"
"20160121","0730","9401"
"20160121","0800","9713"
"20160121","0830","9985"
"20160121","0900","10232"
"20160121","0930","10509"
"20160121","1000","10729"
"20160121","1030","10998"
"20160121","1100","11259"
"20160121","1130","11520"
